"","Code","MonthYear","VC","MC","VV","MV","N","Sum","Srat"
"2323","EG",200902,1078,141,161,176,21139,1556,0.0736080230852926
"2324","EG",200903,394,38,125,72,17397,629,0.0361556590216704
"2325","EG",200904,271,11,98,65,16168,445,0.0275235032162296
"2326","EG",200905,173,27,68,80,16546,348,0.0210322736613079
"2327","EG",200906,279,22,66,47,19232,414,0.021526622296173
"2328","EG",200907,205,22,68,63,12470,358,0.0287089013632719
"2329","EG",200908,219,45,79,132,13048,475,0.0364040465971796
"2330","EG",200909,297,27,44,36,13574,404,0.0297627817887137
"2331","EG",200910,485,76,163,118,15861,842,0.0530861862429859
"2332","EG",200911,213,41,44,63,12668,361,0.0284970003157562
"2333","EG",200912,213,34,65,53,15687,365,0.0232676738700835
"2334","EG",201001,277,22,123,80,20892,502,0.024028336205246
"2335","EG",201002,166,12,50,29,11871,257,0.0216493976918541
"2336","EG",201003,42,1,12,4,4597,59,0.0128344572547313
"2337","EG",201004,79,9,38,22,8029,148,0.0184331797235023
"2338","EG",201005,49,11,23,16,8736,99,0.0113324175824176
"2339","EG",201006,119,11,33,21,7295,184,0.0252227553118574
"2340","EG",201007,65,9,20,22,9029,116,0.0128474914165467
"2341","EG",201008,63,4,36,38,13886,141,0.0101541120553075
"2342","EG",201009,184,25,39,63,19143,311,0.0162461474168103
"2343","EG",201010,73,5,19,6,14648,103,0.00703167667941016
"2344","EG",201011,62,14,21,22,18092,119,0.00657749281450365
"2345","EG",201012,42,3,23,11,17338,79,0.00455646556696274
"2346","EG",201101,240,35,163,231,65233,669,0.0102555455061089
"2347","EG",201102,1012,189,514,381,154936,2096,0.0135281664687355
"2348","EG",201103,595,124,164,294,55062,1177,0.0213759035269333
"2349","EG",201104,542,87,132,209,39115,970,0.0247986705867314
"2350","EG",201105,742,69,151,259,43239,1221,0.028238395892597
"2351","EG",201106,387,58,193,157,29850,795,0.0266331658291457
"2352","EG",201107,170,27,113,164,33795,474,0.0140257434531735
"2353","EG",201108,501,81,122,319,40073,1023,0.0255284106505627
"2354","EG",201109,174,38,50,100,37331,362,0.00969703463609333
"2355","EG",201110,518,152,82,98,35109,850,0.0242103164430773
"2356","EG",201111,411,39,89,121,52905,660,0.0124751913807769
"2357","EG",201112,426,59,60,103,34122,648,0.0189906804993846
"2358","EG",201201,389,49,106,122,44259,666,0.0150477868908019
"2359","EG",201202,274,37,101,62,35073,474,0.0135146694038149
"2360","EG",201203,235,28,83,64,32972,410,0.0124347931578309
"2361","EG",201204,194,34,59,48,28222,335,0.0118701722060804
"2362","EG",201205,133,18,63,59,31668,273,0.00862068965517241
"2363","EG",201206,367,41,87,125,43311,620,0.0143150700745769
"2364","EG",201207,319,33,45,100,39729,497,0.0125097535805079
"2365","EG",201208,275,56,188,184,41629,703,0.016887266088544
"2366","EG",201209,191,53,43,81,47871,368,0.00768732635624909
"2367","EG",201210,136,7,31,51,24813,225,0.00906782734856728
"2368","EG",201211,982,98,157,230,53809,1467,0.0272630972513892
"2369","EG",201212,213,45,64,70,37942,392,0.01033155869485
"2370","EG",201301,265,15,59,85,29158,424,0.0145414637492283
"2371","EG",201302,137,13,53,73,30944,276,0.00891933815925543
"2372","EG",201303,136,27,78,96,31302,337,0.0107660852341703
"2373","EG",201304,43,6,21,24,11698,94,0.00803556163446743
"2374","EG",201305,50,8,18,27,8167,103,0.0126117301334639
"2375","EG",201306,205,32,148,65,32716,450,0.0137547377430004
"2376","EG",201307,599,78,376,373,130532,1426,0.0109245242545889
"2377","EG",201308,319,73,257,303,120138,952,0.00792422047978159
"2378","EG",201309,199,29,145,176,51485,549,0.0106632999902884
"2379","EG",201310,198,35,72,213,50649,518,0.01022725029122
"2380","EG",201311,146,23,86,144,48364,399,0.0082499379703912
"2381","EG",201312,111,14,101,154,39966,380,0.00950808186958915
"2382","EG",201401,200,48,131,158,37758,537,0.0142221515970126
"2383","EG",201402,111,13,87,126,35899,337,0.00938744811833199
"2384","EG",201403,235,15,139,176,44855,565,0.0125961431278564
"2385","EG",201404,137,43,54,123,37011,357,0.00964578098403177
"2386","EG",201405,118,34,48,139,36023,339,0.00941065430419454
"2387","EG",201406,108,16,51,54,41883,229,0.00546761215767734
"2388","EG",201407,1729,240,805,408,57394,3182,0.0554413353312193
"2389","EG",201408,1537,169,523,427,54580,2656,0.0486625137412972
"2390","EG",201409,373,29,89,107,40535,598,0.0147526828666584
"2391","EG",201410,154,31,47,100,36645,332,0.00905989903124574
"2392","EG",201411,106,28,58,121,36456,313,0.00858569234145271
"2393","ER",199001,0,1,1,12,73,14,0.191780821917808
"2394","ER",199002,5,3,2,15,184,25,0.135869565217391
"2395","ER",199003,5,0,5,5,108,15,0.138888888888889
"2396","ER",199004,4,3,4,10,90,21,0.233333333333333
"2397","ER",199005,1,1,3,12,150,17,0.113333333333333
"2398","ER",199006,6,2,2,4,88,14,0.159090909090909
"2399","ER",199007,1,0,0,0,68,1,0.0147058823529412
"2400","ER",199008,3,0,0,0,47,3,0.0638297872340425
"2401","ER",199009,1,0,0,0,25,1,0.04
"2402","ER",199010,1,0,0,2,44,3,0.0681818181818182
"2403","ER",199011,2,0,5,3,75,10,0.133333333333333
"2404","ER",199012,2,0,0,2,27,4,0.148148148148148
"2405","ER",199101,0,0,1,4,53,5,0.0943396226415094
"2406","ER",199102,1,0,1,3,41,5,0.121951219512195
"2407","ER",199103,11,2,1,5,72,19,0.263888888888889
"2408","ER",199104,9,3,1,2,99,15,0.151515151515152
"2409","ER",199105,51,6,14,29,540,100,0.185185185185185
"2410","ER",199106,11,1,4,3,194,19,0.0979381443298969
"2411","ER",199107,3,0,0,0,165,3,0.0181818181818182
"2412","ER",199108,1,0,0,1,100,2,0.02
"2413","ER",199109,2,0,0,0,71,2,0.028169014084507
"2414","ER",199110,0,0,0,0,62,0,0
"2415","ER",199111,0,0,0,1,64,1,0.015625
"2416","ER",199112,0,0,0,0,90,0,0
"2417","ER",199201,0,0,0,0,103,0,0
"2418","ER",199202,0,0,0,0,53,0,0
"2419","ER",199203,0,0,0,0,67,0,0
"2420","ER",199204,0,0,0,0,64,0,0
"2421","ER",199205,1,0,0,0,71,1,0.0140845070422535
"2422","ER",199206,0,0,0,0,49,0,0
"2423","ER",199207,1,0,0,0,29,1,0.0344827586206897
"2424","ER",199208,0,0,0,0,57,0,0
"2425","ER",199209,0,0,0,0,28,0,0
"2426","ER",199210,0,0,0,0,36,0,0
"2427","ER",199211,1,0,0,0,30,1,0.0333333333333333
"2428","ER",199212,0,0,1,0,44,1,0.0227272727272727
"2429","ER",199301,0,0,0,0,133,0,0
"2430","ER",199302,0,0,0,0,25,0,0
"2431","ER",199303,0,0,0,0,40,0,0
"2432","ER",199304,2,6,0,5,194,13,0.0670103092783505
"2433","ER",199305,0,0,0,0,250,0,0
"2434","ER",199306,0,0,0,0,71,0,0
"2435","ER",199307,0,0,0,0,93,0,0
"2436","ER",199308,0,0,0,0,24,0,0
"2437","ER",199309,0,0,0,0,57,0,0
"2438","ER",199310,0,0,0,0,59,0,0
"2439","ER",199311,0,0,0,0,67,0,0
"2440","ER",199312,0,0,0,0,35,0,0
"2441","ER",199401,0,0,0,0,146,0,0
"2442","ER",199402,0,0,0,0,50,0,0
"2443","ER",199403,0,0,0,0,43,0,0
"2444","ER",199404,0,0,0,0,68,0,0
"2445","ER",199405,0,0,0,0,81,0,0
"2446","ER",199406,0,0,0,0,4,0,0
"2447","ER",199407,0,0,0,0,15,0,0
"2448","ER",199408,0,0,0,0,41,0,0
"2449","ER",199409,2,0,0,0,49,2,0.0408163265306122
"2450","ER",199410,0,0,0,0,12,0,0
"2451","ER",199411,0,0,0,0,67,0,0
"2452","ER",199412,0,0,0,2,204,2,0.00980392156862745
"2453","ER",199501,0,0,0,0,49,0,0
"2454","ER",199502,0,0,0,0,53,0,0
"2455","ER",199503,0,0,1,0,76,1,0.0131578947368421
"2456","ER",199504,0,0,0,0,73,0,0
"2457","ER",199505,0,0,0,0,11,0,0
"2458","ER",199506,0,0,0,0,126,0,0
"2459","ER",199507,0,0,0,0,41,0,0
"2460","ER",199508,1,0,0,0,55,1,0.0181818181818182
"2461","ER",199509,1,0,0,0,94,1,0.0106382978723404
"2462","ER",199510,0,0,0,0,18,0,0
"2463","ER",199511,0,0,0,1,114,1,0.0087719298245614
"2464","ER",199512,0,0,0,0,1227,0,0
"2465","ER",199601,6,0,1,6,776,13,0.0167525773195876
"2466","ER",199602,0,0,0,0,305,0,0
"2467","ER",199603,0,0,0,1,244,1,0.00409836065573771
"2468","ER",199604,2,0,0,0,95,2,0.0210526315789474
"2469","ER",199605,5,1,0,3,268,9,0.0335820895522388
"2470","ER",199606,3,1,0,0,105,4,0.0380952380952381
"2471","ER",199607,0,0,0,0,210,0,0
"2472","ER",199608,0,0,0,0,625,0,0
"2473","ER",199609,0,0,0,4,107,4,0.0373831775700935
"2474","ER",199610,0,1,0,4,235,5,0.0212765957446809
"2475","ER",199611,0,0,0,0,284,0,0
"2476","ER",199612,11,0,0,0,360,11,0.0305555555555556
"2477","ER",199701,7,2,4,8,558,21,0.0376344086021505
"2478","ER",199702,1,3,2,0,298,6,0.0201342281879195
"2479","ER",199703,6,0,0,5,354,11,0.0310734463276836
"2480","ER",199704,0,0,1,8,263,9,0.0342205323193916
"2481","ER",199705,1,0,0,2,150,3,0.02
"2482","ER",199706,1,0,2,3,314,6,0.0191082802547771
"2483","ER",199707,0,1,0,0,197,1,0.0050761421319797
"2484","ER",199708,1,0,0,0,105,1,0.00952380952380952
"2485","ER",199709,1,0,0,0,109,1,0.00917431192660551
"2486","ER",199710,0,0,0,2,103,2,0.0194174757281553
"2487","ER",199711,0,0,0,0,134,0,0
"2488","ER",199712,1,0,0,1,249,2,0.00803212851405622
"2489","ER",199801,2,0,0,1,274,3,0.0109489051094891
"2490","ER",199802,0,0,0,4,342,4,0.0116959064327485
"2491","ER",199803,0,0,0,0,214,0,0
"2492","ER",199804,1,0,0,0,321,1,0.00311526479750779
"2493","ER",199805,2,0,2,0,1116,4,0.003584229390681
"2494","ER",199806,3,2,3,9,4155,17,0.00409145607701564
"2495","ER",199807,3,0,5,1,1406,9,0.00640113798008535
"2496","ER",199808,0,0,0,2,847,2,0.00236127508854782
"2497","ER",199809,2,0,2,0,697,4,0.00573888091822095
"2498","ER",199810,2,1,1,2,1032,6,0.00581395348837209
"2499","ER",199811,0,0,1,1,1105,2,0.00180995475113122
"2500","ER",199812,1,0,2,4,998,7,0.00701402805611222
"2501","ER",199901,2,1,0,5,882,8,0.0090702947845805
"2502","ER",199902,4,0,0,1,2863,5,0.00174641983932937
"2503","ER",199903,4,0,0,1,1677,5,0.00298151460942159
"2504","ER",199904,3,1,10,0,1230,14,0.0113821138211382
"2505","ER",199905,1,0,1,2,1389,4,0.00287976961843053
"2506","ER",199906,7,0,2,1,1084,10,0.00922509225092251
"2507","ER",199907,0,0,0,0,893,0,0
"2508","ER",199908,3,0,0,6,789,9,0.0114068441064639
"2509","ER",199909,1,0,1,0,534,2,0.00374531835205993
"2510","ER",199910,0,2,0,0,691,2,0.00289435600578871
"2511","ER",199911,2,1,0,0,600,3,0.005
"2512","ER",199912,1,0,0,2,548,3,0.00547445255474453
"2513","ER",200001,0,0,0,0,955,0,0
"2514","ER",200002,5,0,0,1,815,6,0.00736196319018405
"2515","ER",200003,6,1,3,4,860,14,0.0162790697674419
"2516","ER",200004,0,0,0,0,728,0,0
"2517","ER",200005,10,0,0,4,3872,14,0.00361570247933884
"2518","ER",200006,4,0,3,0,2760,7,0.00253623188405797
"2519","ER",200007,8,0,9,1,1221,18,0.0147420147420147
"2520","ER",200008,4,1,0,0,861,5,0.00580720092915215
"2521","ER",200009,2,0,0,1,672,3,0.00446428571428571
"2522","ER",200010,1,0,0,1,600,2,0.00333333333333333
"2523","ER",200011,2,0,0,1,799,3,0.00375469336670839
"2524","ER",200012,0,0,0,0,1228,0,0
"2525","ER",200101,1,0,0,0,657,1,0.0015220700152207
"2526","ER",200102,0,0,0,1,602,1,0.00166112956810631
"2527","ER",200103,1,0,0,0,681,1,0.00146842878120411
"2528","ER",200104,0,0,0,1,520,1,0.00192307692307692
"2529","ER",200105,0,0,0,0,704,0,0
"2530","ER",200106,0,1,0,0,704,1,0.00142045454545455
"2531","ER",200107,2,0,1,0,609,3,0.00492610837438424
"2532","ER",200108,0,0,2,0,397,2,0.00503778337531486
"2533","ER",200109,0,0,0,3,515,3,0.0058252427184466
"2534","ER",200110,3,0,1,0,679,4,0.00589101620029455
"2535","ER",200111,1,0,0,0,540,1,0.00185185185185185
"2536","ER",200112,0,0,1,0,364,1,0.00274725274725275
"2537","ER",200201,0,0,0,0,402,0,0
"2538","ER",200202,1,0,0,0,939,1,0.00106496272630458
"2539","ER",200203,2,0,0,0,484,2,0.00413223140495868
"2540","ER",200204,1,3,0,1,572,5,0.00874125874125874
"2541","ER",200205,1,0,0,1,448,2,0.00446428571428571
"2542","ER",200206,1,0,0,0,250,1,0.004
"2543","ER",200207,3,0,0,0,420,3,0.00714285714285714
"2544","ER",200208,2,0,0,0,597,2,0.0033500837520938
"2545","ER",200209,4,0,0,2,230,6,0.0260869565217391
"2546","ER",200210,9,9,4,2,1007,24,0.0238331678252234
"2547","ER",200211,2,1,4,0,1033,7,0.00677637947725073
"2548","ER",200212,3,0,3,0,624,6,0.00961538461538462
"2549","ER",200301,0,0,0,0,343,0,0
"2550","ER",200302,0,0,0,0,572,0,0
"2551","ER",200303,0,0,0,0,378,0,0
"2552","ER",200304,0,0,1,1,510,2,0.00392156862745098
"2553","ER",200305,14,3,2,1,503,20,0.0397614314115308
"2554","ER",200306,2,0,0,0,368,2,0.00543478260869565
"2555","ER",200307,0,0,0,0,387,0,0
"2556","ER",200308,0,0,0,3,412,3,0.00728155339805825
"2557","ER",200309,0,0,0,0,363,0,0
"2558","ER",200310,2,0,0,1,542,3,0.00553505535055351
"2559","ER",200311,0,0,0,0,650,0,0
"2560","ER",200312,1,1,1,0,609,3,0.00492610837438424
"2561","ER",200401,3,0,0,0,614,3,0.00488599348534202
"2562","ER",200402,0,0,1,0,332,1,0.00301204819277108
"2563","ER",200403,0,0,0,0,417,0,0
"2564","ER",200404,11,0,0,1,402,12,0.0298507462686567
"2565","ER",200405,4,0,0,0,485,4,0.00824742268041237
"2566","ER",200406,1,0,0,0,216,1,0.00462962962962963
"2567","ER",200407,8,0,1,0,378,9,0.0238095238095238
"2568","ER",200408,3,1,1,0,417,5,0.0119904076738609
"2569","ER",200409,2,0,0,0,394,2,0.0050761421319797
"2570","ER",200410,2,0,1,0,453,3,0.00662251655629139
"2571","ER",200411,6,1,0,3,621,10,0.0161030595813204
"2572","ER",200412,0,0,0,0,517,0,0
"2573","ER",200501,2,0,0,1,338,3,0.00887573964497041
"2574","ER",200502,3,0,0,0,540,3,0.00555555555555556
"2575","ER",200503,10,0,0,1,371,11,0.0296495956873315
"2576","ER",200504,3,0,0,0,258,3,0.0116279069767442
"2577","ER",200505,2,0,2,0,266,4,0.0150375939849624
"2578","ER",200506,10,3,5,2,322,20,0.062111801242236
"2579","ER",200507,0,0,0,0,225,0,0
"2580","ER",200508,3,0,0,0,260,3,0.0115384615384615
"2581","ER",200509,0,0,0,0,176,0,0
"2582","ER",200510,1,0,0,0,690,1,0.00144927536231884
"2583","ER",200511,0,0,1,0,657,1,0.0015220700152207
"2584","ER",200512,2,0,1,1,1300,4,0.00307692307692308
"2585","ER",200601,0,0,1,0,352,1,0.00284090909090909
"2586","ER",200602,2,0,1,1,334,4,0.0119760479041916
"2587","ER",200603,1,0,0,0,699,1,0.00143061516452074
"2588","ER",200604,1,0,0,0,406,1,0.00246305418719212
"2589","ER",200605,8,2,0,1,638,11,0.0172413793103448
"2590","ER",200606,20,1,5,0,750,26,0.0346666666666667
"2591","ER",200607,9,0,0,1,563,10,0.0177619893428064
"2592","ER",200608,1,0,0,0,672,1,0.00148809523809524
"2593","ER",200609,2,4,1,2,407,9,0.0221130221130221
"2594","ER",200610,25,1,0,0,969,26,0.0268317853457172
"2595","ER",200611,4,1,2,0,854,7,0.00819672131147541
"2596","ER",200612,3,0,0,1,943,4,0.00424178154825027
"2597","ER",200701,1,0,0,2,446,3,0.00672645739910314
"2598","ER",200702,2,1,0,0,372,3,0.00806451612903226
"2599","ER",200703,0,4,3,1,1601,8,0.00499687695190506
"2600","ER",200704,20,4,16,11,1903,51,0.0267997898055702
"2601","ER",200705,5,4,0,0,938,9,0.00959488272921109
"2602","ER",200706,5,0,7,0,719,12,0.0166898470097357
"2603","ER",200707,20,1,0,0,1044,21,0.0201149425287356
"2604","ER",200708,6,0,4,6,786,16,0.0203562340966921
"2605","ER",200709,22,0,3,1,1342,26,0.0193740685543964
"2606","ER",200710,4,2,6,5,810,17,0.0209876543209877
"2607","ER",200711,3,0,0,11,779,14,0.0179717586649551
"2608","ER",200712,0,1,1,0,607,2,0.00329489291598023
"2609","ER",200801,0,0,1,0,599,1,0.00166944908180301
"2610","ER",200802,1,1,1,0,1014,3,0.0029585798816568
"2611","ER",200803,1,0,0,2,907,3,0.00330760749724366
"2612","ER",200804,0,2,1,6,676,9,0.0133136094674556
"2613","ER",200805,4,0,3,3,941,10,0.0106269925611052
"2614","ER",200806,7,1,3,6,1710,17,0.00994152046783626
"2615","ER",200807,2,2,0,4,889,8,0.00899887514060742
"2616","ER",200808,0,2,0,1,484,3,0.00619834710743802
"2617","ER",200809,3,0,0,4,535,7,0.0130841121495327
"2618","ER",200810,1,2,0,0,618,3,0.00485436893203883
"2619","ER",200811,1,0,2,5,510,8,0.0156862745098039
"2620","ER",200812,1,1,0,4,340,6,0.0176470588235294
"2621","ER",200901,1,0,5,4,660,10,0.0151515151515152
"2622","ER",200902,8,0,3,0,665,11,0.0165413533834586
"2623","ER",200903,11,0,0,2,1446,13,0.00899031811894882
"2624","ER",200904,1,0,0,0,707,1,0.00141442715700141
"2625","ER",200905,27,1,6,21,1927,55,0.0285417747794499
"2626","ER",200906,6,0,0,3,796,9,0.0113065326633166
"2627","ER",200907,1,0,3,3,601,7,0.0116472545757072
"2628","ER",200908,0,1,6,3,1038,10,0.00963391136801541
"2629","ER",200909,2,0,0,1,754,3,0.00397877984084881
"2630","ER",200910,0,0,4,0,908,4,0.00440528634361234
"2631","ER",200911,36,0,5,2,529,43,0.0812854442344045
"2632","ER",200912,1,1,10,5,1339,17,0.0126960418222554
"2633","ER",201001,0,1,0,8,739,9,0.0121786197564276
"2634","ER",201002,1,2,4,7,970,14,0.0144329896907217
"2635","ER",201003,4,2,0,0,299,6,0.020066889632107
"2636","ER",201004,7,0,12,7,503,26,0.0516898608349901
"2637","ER",201005,3,0,0,3,561,6,0.0106951871657754
"2638","ER",201006,3,0,2,0,330,5,0.0151515151515152
"2639","ER",201007,1,0,0,0,462,1,0.00216450216450216
"2640","ER",201008,0,1,2,1,815,4,0.0049079754601227
"2641","ER",201009,0,0,2,4,654,6,0.00917431192660551
"2642","ER",201010,2,0,0,0,588,2,0.00340136054421769
"2643","ER",201011,1,0,0,0,463,1,0.00215982721382289
"2644","ER",201012,2,0,1,0,707,3,0.00424328147100424
"2645","ER",201101,6,0,2,0,467,8,0.0171306209850107
"2646","ER",201102,7,0,10,4,549,21,0.0382513661202186
"2647","ER",201103,3,1,2,7,880,13,0.0147727272727273
"2648","ER",201104,5,0,0,4,864,9,0.0104166666666667
"2649","ER",201105,6,0,1,0,741,7,0.00944669365721997
"2650","ER",201106,0,0,1,0,956,1,0.00104602510460251
"2651","ER",201107,0,0,4,1,1211,5,0.00412881915772089
"2652","ER",201108,3,0,0,3,1363,6,0.00440205429200293
"2653","ER",201109,0,1,0,0,1075,1,0.000930232558139535
"2654","ER",201110,1,0,1,1,764,3,0.00392670157068063
"2655","ER",201111,0,0,6,3,1140,9,0.00789473684210526
"2656","ER",201112,0,0,0,1,1040,1,0.000961538461538462
"2657","ER",201201,2,4,5,3,1079,14,0.0129749768303985
"2658","ER",201202,2,0,1,1,431,4,0.00928074245939675
"2659","ER",201203,6,6,5,4,1233,21,0.0170316301703163
"2660","ER",201204,0,0,1,1,436,2,0.00458715596330275
"2661","ER",201205,0,0,1,0,860,1,0.00116279069767442
"2662","ER",201206,0,0,0,0,929,0,0
"2663","ER",201207,3,0,0,0,822,3,0.00364963503649635
"2664","ER",201208,4,0,0,3,708,7,0.00988700564971751
"2665","ER",201209,0,2,0,0,547,2,0.0036563071297989
"2666","ER",201210,0,0,0,1,446,1,0.00224215246636771
"2667","ER",201211,0,0,0,0,396,0,0
"2668","ER",201212,0,0,0,0,433,0,0
"2669","ER",201301,13,1,2,0,708,16,0.0225988700564972
"2670","ER",201302,0,0,0,0,409,0,0
"2671","ER",201303,0,0,0,0,252,0,0
"2672","ER",201304,0,0,0,0,178,0,0
"2673","ER",201305,0,1,0,3,397,4,0.0100755667506297
"2674","ER",201306,0,0,0,0,515,0,0
"2675","ER",201307,0,0,0,2,957,2,0.00208986415882968
"2676","ER",201308,0,0,0,2,688,2,0.00290697674418605
"2677","ER",201309,0,0,0,0,1054,0,0
"2678","ER",201310,2,1,0,1,2288,4,0.00174825174825175
"2679","ER",201311,1,2,0,1,1240,4,0.0032258064516129
"2680","ER",201312,0,0,0,0,721,0,0
"2681","ER",201401,2,0,0,2,854,4,0.00468384074941452
"2682","ER",201402,2,1,0,3,968,6,0.00619834710743802
"2683","ER",201403,9,1,2,2,820,14,0.0170731707317073
"2684","ER",201404,1,0,1,2,789,4,0.00506970849176172
"2685","ER",201405,0,0,2,0,977,2,0.00204708290685773
"2686","ER",201406,0,0,0,0,915,0,0
"2687","ER",201407,6,1,0,0,1148,7,0.00609756097560976
"2688","ER",201408,2,0,0,2,740,4,0.00540540540540541
"2689","ER",201409,5,0,0,1,1150,6,0.00521739130434783
"2690","ER",201410,0,0,0,0,1152,0,0
"2691","ER",201411,3,0,0,2,1046,5,0.00478011472275335
"2692","ET",199001,10,1,2,14,387,27,0.0697674418604651
"2693","ET",199002,11,1,0,2,338,14,0.0414201183431953
"2694","ET",199003,9,1,2,4,475,16,0.0336842105263158
"2695","ET",199004,10,0,6,8,294,24,0.0816326530612245
"2696","ET",199005,6,3,1,9,356,19,0.0533707865168539
"2697","ET",199006,10,0,3,8,330,21,0.0636363636363636
"2698","ET",199007,6,0,0,5,342,11,0.0321637426900585
"2699","ET",199008,2,0,0,0,139,2,0.0143884892086331
"2700","ET",199009,1,0,1,4,202,6,0.0297029702970297
"2701","ET",199010,0,0,2,6,237,8,0.0337552742616034
"2702","ET",199011,2,0,0,3,266,5,0.018796992481203
"2703","ET",199012,5,0,0,0,117,5,0.0427350427350427
"2704","ET",199101,0,1,2,5,169,8,0.0473372781065089
"2705","ET",199102,11,2,4,8,230,25,0.108695652173913
"2706","ET",199103,3,0,2,29,288,34,0.118055555555556
"2707","ET",199104,7,8,6,6,372,27,0.0725806451612903
"2708","ET",199105,118,26,49,84,2172,277,0.127532228360958
"2709","ET",199106,10,7,3,15,1037,35,0.0337512054001929
"2710","ET",199107,6,0,1,2,497,9,0.0181086519114688
"2711","ET",199108,6,1,0,2,234,9,0.0384615384615385
"2712","ET",199109,1,0,3,0,281,4,0.0142348754448399
"2713","ET",199110,5,2,0,1,421,8,0.0190023752969121
"2714","ET",199111,6,0,0,3,402,9,0.0223880597014925
"2715","ET",199112,0,0,2,1,318,3,0.00943396226415094
"2716","ET",199201,2,0,1,1,251,4,0.0159362549800797
"2717","ET",199202,2,0,0,0,243,2,0.00823045267489712
"2718","ET",199203,2,1,1,0,195,4,0.0205128205128205
"2719","ET",199204,4,3,2,8,287,17,0.0592334494773519
"2720","ET",199205,5,0,1,3,181,9,0.0497237569060773
"2721","ET",199206,5,2,1,3,236,11,0.0466101694915254
"2722","ET",199207,1,1,0,0,162,2,0.0123456790123457
"2723","ET",199208,3,0,0,0,119,3,0.0252100840336134
"2724","ET",199209,2,0,0,0,145,2,0.0137931034482759
"2725","ET",199210,0,0,0,0,74,0,0
"2726","ET",199211,0,0,0,1,209,1,0.00478468899521531
"2727","ET",199212,2,0,0,0,323,2,0.00619195046439629
"2728","ET",199301,2,0,0,0,481,2,0.00415800415800416
"2729","ET",199302,4,1,2,1,377,8,0.0212201591511936
"2730","ET",199303,0,0,0,0,235,0,0
"2731","ET",199304,2,0,0,0,177,2,0.0112994350282486
"2732","ET",199305,2,1,1,0,270,4,0.0148148148148148
"2733","ET",199306,0,0,0,0,118,0,0
"2734","ET",199307,0,0,0,0,248,0,0
"2735","ET",199308,0,0,0,0,120,0,0
"2736","ET",199309,1,0,0,0,45,1,0.0222222222222222
"2737","ET",199310,0,0,0,0,265,0,0
"2738","ET",199311,0,0,0,0,307,0,0
"2739","ET",199312,0,0,0,0,453,0,0
"2740","ET",199401,0,0,1,2,272,3,0.0110294117647059
"2741","ET",199402,0,0,1,0,203,1,0.00492610837438424
"2742","ET",199403,0,0,3,0,194,3,0.0154639175257732
"2743","ET",199404,1,0,0,0,105,1,0.00952380952380952
"2744","ET",199405,0,0,0,2,151,2,0.0132450331125828
"2745","ET",199406,0,0,0,1,146,1,0.00684931506849315
"2746","ET",199407,0,0,0,0,139,0,0
"2747","ET",199408,0,0,0,0,231,0,0
"2748","ET",199409,0,0,0,0,163,0,0
"2749","ET",199410,0,0,0,0,156,0,0
"2750","ET",199411,2,0,0,0,218,2,0.00917431192660551
"2751","ET",199412,1,0,0,1,300,2,0.00666666666666667
"2752","ET",199501,0,0,0,0,187,0,0
"2753","ET",199502,3,0,0,1,206,4,0.0194174757281553
"2754","ET",199503,0,1,0,0,323,1,0.00309597523219814
"2755","ET",199504,0,0,0,0,197,0,0
"2756","ET",199505,0,0,0,0,181,0,0
"2757","ET",199506,0,0,0,2,595,2,0.00336134453781513
"2758","ET",199507,0,1,0,0,523,1,0.00191204588910134
"2759","ET",199508,3,0,0,0,296,3,0.0101351351351351
"2760","ET",199509,0,0,0,2,535,2,0.00373831775700935
"2761","ET",199510,0,0,0,0,108,0,0
"2762","ET",199511,0,0,0,1,140,1,0.00714285714285714
"2763","ET",199512,0,0,0,3,345,3,0.00869565217391304
"2764","ET",199601,2,0,0,0,689,2,0.00290275761973875
"2765","ET",199602,2,0,0,0,400,2,0.005
"2766","ET",199603,1,1,0,6,282,8,0.0283687943262411
"2767","ET",199604,2,0,0,1,272,3,0.0110294117647059
"2768","ET",199605,1,0,1,0,346,2,0.00578034682080925
"2769","ET",199606,0,0,0,0,425,0,0
"2770","ET",199607,0,0,0,5,505,5,0.0099009900990099
"2771","ET",199608,1,0,0,1,714,2,0.00280112044817927
"2772","ET",199609,1,0,0,2,483,3,0.0062111801242236
"2773","ET",199610,3,1,1,0,607,5,0.00823723228995058
"2774","ET",199611,1,0,3,0,865,4,0.0046242774566474
"2775","ET",199612,0,0,0,4,498,4,0.00803212851405622
"2776","ET",199701,10,2,4,15,1328,31,0.0233433734939759
"2777","ET",199702,4,2,0,0,864,6,0.00694444444444444
"2778","ET",199703,0,1,0,16,709,17,0.0239774330042313
"2779","ET",199704,6,2,2,6,945,16,0.0169312169312169
"2780","ET",199705,5,2,3,1,772,11,0.0142487046632124
"2781","ET",199706,1,0,0,0,649,1,0.00154083204930663
"2782","ET",199707,0,2,1,1,659,4,0.00606980273141123
"2783","ET",199708,2,0,0,3,492,5,0.0101626016260163
"2784","ET",199709,0,0,1,0,522,1,0.00191570881226054
"2785","ET",199710,3,0,0,0,816,3,0.00367647058823529
"2786","ET",199711,0,0,1,5,1137,6,0.00527704485488127
"2787","ET",199712,2,0,0,1,1006,3,0.00298210735586481
"2788","ET",199801,2,0,0,0,922,2,0.00216919739696312
"2789","ET",199802,0,0,1,4,862,5,0.00580046403712297
"2790","ET",199803,0,0,5,0,922,5,0.00542299349240781
